StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q11_5_TEXT,Q12,Q12_6_TEXT,Q13,Q14_0_GROUP,Q14_0_1_RANK,Q14_0_2_RANK,Q14_0_3_RANK,Q14_0_4_RANK,Q14_0_5_RANK,Q14_0_6_RANK,Q14_0_7_RANK,Q14_0_8_RANK,Q14_0_9_RANK,Q14_0_10_RANK,Q14_0_11_RANK,Q14_0_12_RANK,Q14_0_13_RANK,Q14_0_14_RANK,Q14_0_15_RANK,Q14_0_16_RANK,Q14_0_17_RANK,Q14_0_18_RANK,Q14_0_19_RANK,Q14_0_20_RANK,Q14_0_21_RANK,Q14_0_22_RANK,Q14_0_23_RANK,Q14_0_24_RANK,Q14_0_25_RANK,Q14_0_26_RANK,Q14_0_27_RANK,Q14_0_28_RANK,Q14_0_29_RANK,Q14_0_30_RANK,Q14_0_31_RANK,Q14_0_32_RANK,Q14_0_33_RANK,Q15,Q16,Q16_7_TEXT,Q17,Q17_7_TEXT,Q18,Q19,Q20,Q21_1,Q21_2,Q21_3,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,combined column,combined column,combined column,combined column,Q31,Q31_17_TEXT,Q32,Q32_10_TEXT,Q33,Q34,,Q35,Q35_10_TEXT,Q36,Q36_10_TEXT,Q37,Q37_6_TEXT,Q38,Q39,calculated column,Q40,Q41,Q42,Q43,Q43_6_TEXT,Q44,Q45,Q45_7_TEXT,Q46,combined column,Q47,Q48,Q49,Q49_2_TEXT,Q50,Q51,Q51_9_TEXT,Q52,Q53,Q54,Q55,Q56,Q57_1,Q57_2,Q57_3,Q57_4,Q58,Q58_5_TEXT,Q59,Q60,Q61,Q61_5_TEXT,Q62,Q63,combined column,Q63_2_TEXT,Q64,Q64_9_TEXT,Q65,Q66,Q67,Q68,Q69,Q70,combined column,Q70_9_TEXT,Q71,Q72,combined column,Q72_9_TEXT,Q73,Q74,Combined column,Q74_9_TEXT
11/13/2018 18:57,11/13/2018 19:05,IP Address,75.176.135.181,100,458,TRUE,11/13/2018 19:05,R_r2WjNdZBGMyHyp3,,I would like to proceed with the survey.,Yes,,,Yes,,,29753,2017,$25000 - $49999,Good Agricultural Practices (GAP) Audit,,ounces,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, I only grow microgreens.",,,,,Trays on stacked shelves,Indoors- residential,Yes,60,75,70,,,,,,,,Yes,,"Coco coir,Peat moss",Perlite,Worm castings,"Coco Coir,Peat Moss,Perlite,Worm castings","Coco Coir,Peat Moss,Perlite,Worm castings",,,,,,,,,,,We compost it.,,No,No testing,0,,,"Bottom watering or drip irrigation
(Water does not touch microgreens)",Municipal water,,Yes,Chlorine filter,,No,No testing,,Refrigerator or cooler,No,,No,,,Yes,"Before handling seeds,Before watering,Before harvesting,Before packaging,At random times",Yes,Disposable,"While preparing growth media or soil,While handling seeds,While watering,While harvesting,While packaging,While selling to customers",Daily or more,Daily or more,Daily or more,Daily or more,Cut with scissors/knife,,,Refrigerator/Cooler,Paper or cardboard container,,24,No,None,,,,Yes,"It's written on the label,It is verbally communicated at the point of sale,On a sign at the point of sale,It's on a flyer,It's on our website","use by,sell by,best by",we determined how fast they good bad.,Yes,"Employee Food Safety Training,Cleaning,Water Testing,Soil or Growth Media Testing,Shipping and/or Recieving,Standard Operating Procedures,Recalls","Employee Food Safety Training,Cleaning,Water Testing,Soil or Growth Media Testing,Shipping and/or Recieving,Standard Operating Procedures,Recalls",,Associates degree,"Conference,University extension program","Conference,University extension program",,Yes,National Restaurant Association ServSafe Course / Certification,National Restaurant Association ServSafe Course / Certification,Serv safe
11/13/2018 18:57,11/13/2018 19:07,IP Address,216.183.47.53,100,638,TRUE,11/13/2018 19:07,R_2c6KRfHdhOQT9kP,,I would like to proceed with the survey.,Yes,,,Yes,,,78552,2017,Less than $5000,None of these.,,1020 trays/flats,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, I only grow microgreens.",,,,,Trays on stacked shelves,Indoors- residential,Yes,50,78,0,,,,,,,,Yes,,"Coco coir,Peat moss","Perlite,Vermiculite",Worm castings,"Coco Coir,Peat Moss,Perlite,Vermiculite,Worm castings","Coco Coir,Peat Moss,Perlite,Vermiculite,Worm castings",,,,,,,,,,,We compost it.,,No,No testing,0,,,"Bottom watering or drip irrigation
(Water does not touch microgreens)",Municipal water,,No,Untreated,,I do not know.,Testing Unknown,,Room temperature,Yes. List varieties soaked.,"Sunflower, pea, corn",No,,,Yes,"Before handling seeds,Before watering,Before harvesting,Before packaging",No,,,Daily or more,Daily or more,2-4 times a week,Once a week,"Cut with scissors/knife,Living Tray",,Room temperature,Refrigerator/Cooler,Plastic,,2,Yes,"Sunflower,Peas","peas, sunflower",,,Yes,"It's written on the label,It is verbally communicated at the point of sale",None of these,,No,No routine documentation,No routine documentation,,Masters degree,"Informally from other growers,University extension program","Informally from other growers,University extension program",,Yes,Produce Safety Alliance,Produce Safety Alliance,
11/13/2018 19:04,11/13/2018 19:05,IP Address,47.15.206.91,100,42,TRUE,11/13/2018 19:05,R_1gUyva9DVkg9GI8,,I would like to proceed with the survey.,No,India,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/13/2018 19:05,11/13/2018 19:19,IP Address,72.48.126.10,100,838,TRUE,11/13/2018 19:19,R_Qj0RJR0vfyjzOTL,,I would like to proceed with the survey.,Yes,,,Yes,,,78660,2018,Prefer Not to Answer,None of these.,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, I only grow microgreens.",,,,,Trays on stacked shelves,Indoors- residential,Yes,60,78,78,,,,,,,,Yes,,Other unspecified,unknown,unknown,Other,Other,,,,,,,,,,,We compost it.,,No,No testing,0,,,"Bottom watering or drip irrigation
(Water does not touch microgreens)",Municipal water,,Yes,"Activated charcoal filter,Ultraviolet light,Water softener",,No,No testing,,Room temperature,Yes. List varieties soaked.,peas/sunflower/nasturtiums/shiso,Yes,Hydrogen peroxide,,Yes,"Before handling seeds,Before watering,Before packaging",Yes,Disposable,While selling to customers,Daily or more,Daily or more,2-4 times a week,Daily or more,Living Tray,,Refrigerator/Cooler,,,,48,No,None,,,,No,,None of these,,No,No routine documentation,No routine documentation,,Bachelors degree,Internet (websites or videos),Internet (websites or videos),,No,No food safety training,No food safety training,
11/13/2018 19:10,11/13/2018 19:22,IP Address,71.179.84.16,100,728,TRUE,11/13/2018 19:22,R_VQdWFd0lTfQsSZ3,,I would like to proceed with the survey.,Yes,,,No,3,1,21636,2016,$5000 - $9999,None of these.,,1020 trays/flats,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Livestock or animal products,Other plants or crops","Vegetables rarely eaten raw (such as squash),Edible flowers,Seedlings",,"Chicken,Pork,Eggs",,Trays on stacked shelves,Non-climate controlled Greenhouse or hoophouse,,,,,,,,,,,,Yes,,"Coco coir,Organic soil","Perlite,Vermiculite",,"Coco Coir,Perlite,Organic soil,Vermiculite","Coco Coir,Perlite,Organic soil,Vermiculite",,,,,,,,,,,We compost it.,,No,No testing,0,,,"Bottom watering or drip irrigation
(Water does not touch microgreens)",Well/Groundwater,,No,Untreated,,Yes,Less than once per year,Less than once per year,Refrigerator or cooler,Yes. List varieties soaked.,"Peas
Sunflower
Buckwheat",Yes,Hydrogen peroxide,,Yes,"Before handling seeds,Before watering,Before harvesting,Before packaging",Yes,Disposable,"While harvesting,While packaging",Daily or more,Daily or more,Daily or more,Daily or more,Cut with scissors/knife,,,Refrigerator/Cooler,Plastic,,24,No,None,,,,Yes,It's written on the label,None of these,,Yes,"Water Testing,Shipping and/or Recieving,Standard Operating Procedures","Water Testing,Shipping and/or Recieving,Standard Operating Procedures",,Professional degree,Internet (websites or videos),Internet (websites or videos),,Yes,City Food Handler's Card Training,City Food Handler Card Training,
11/13/2018 19:27,11/13/2018 19:43,IP Address,100.40.24.71,100,991,TRUE,11/13/2018 19:43,R_2DP3859LVIMGXKC,,I would like to proceed with the survey.,Yes,,,No,2,2,2771,2013,Less than $5000,None of these.,,Other,7x5 pads living microgreens ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, I only grow microgreens.",,,,,Trays on stacked shelves,Indoors- residential,Yes,0,0,0,,,,,,,,No,Yes,Hemp,none,none,Hemp,Hemp,,,,,,,,,,,Other,The chefs deal with it,No,No testing,0,,,"Bottom watering or drip irrigation
(Water does not touch microgreens)",Other,RO purified water,No,Reverse osmosis,,No,No testing,,Room temperature,Yes. List varieties soaked.,"Beets, chard, nasturtium ",Yes,Hydrogen peroxide,,Yes,"Before handling seeds,Before watering,Before harvesting,Before packaging",Yes,Disposable,All of these,Daily or more,Daily or more,Daily or more,Daily or more,Living Tray,,Room temperature,,,,12,No,None,,,,No,,None of these,,No,No routine documentation,No routine documentation,,High school or GED,Internet (websites or videos),Internet (websites or videos),,Yes,National Restaurant Association ServSafe Course / Certification,National Restaurant Association ServSafe Course / Certification,
11/13/2018 19:28,11/13/2018 19:29,IP Address,177.246.1.212,100,42,TRUE,11/13/2018 19:29,R_xAebswtCCkOWAal,,I would like to proceed with the survey.,No,Mexico,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/13/2018 19:55,11/13/2018 19:56,IP Address,24.65.149.172,100,29,TRUE,11/13/2018 19:56,R_RxGSnfiZwgVCktH,,I would like to proceed with the survey.,No,Canada,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/13/2018 19:57,11/13/2018 20:05,IP Address,50.4.124.174,49,523,FALSE,11/20/2018 20:06,R_3npmddhaUxTDAfL,,I would like to proceed with the survey.,Yes,,,No,2,2,47712,2017,Less than $5000,None of these.,,1020 trays/flats,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other plants or crops,Vegetables eaten raw (such as lettuce),,,,Aquaponics,Indoors- commercial,Yes,60,73,73,,,,,,,,,,Vermiculite,,,,,,,,No,No,Vermiculite,,,Vermiculite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/13/2018 20:20,11/13/2018 20:22,IP Address,97.127.41.254,16,66,FALSE,11/20/2018 20:22,R_2S7R156VAWRIsy0,,I would like to proceed with the survey.,Yes,,,Yes,,,55448,2018,Less than $5000,None of these.,,ounces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/13/2018 21:03,11/13/2018 21:07,IP Address,42.106.241.146,100,236,TRUE,11/13/2018 21:07,R_8Asa4KvNbFpwlup,,I would like to proceed with the survey.,No,India,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/13/2018 21:11,11/13/2018 21:22,IP Address,71.195.45.31,100,652,TRUE,11/13/2018 21:22,R_3G7IiIPVYfVONA2,,I would like to proceed with the survey.,Yes,,,No,38,23,55108,2010,Less than $5000,Certified Organic,,pounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Livestock or animal products,Other plants or crops","Vegetables eaten raw (such as lettuce),Vegetables rarely eaten raw (such as squash),Fresh herbs,Edible flowers,Seedlings",,Chicken,,Container farm (not stacked),Climate controlled greenhouse or hoophouse,No,,,,,,,,,,,No,Yes,Organic soil,"Perlite,Vermiculite","Food compost,Green compost","Food compost,Green compost,Perlite,Organic soil,Vermiculite","Food compost,Green compost,Perlite,Organic soil,Vermiculite",,,,,,,,,,,We compost it.,,No,No testing,0,,,"Overhead watering
(Water touches microgreens.)",Municipal water,,No,Untreated,,Yes,Once per year,Once per year,Refrigerator or cooler,No,,No,,,Yes,"Before handling seeds,Before watering,Before harvesting,Before packaging,At random times",No,,,Daily or more,Daily or more,Daily or more,Daily or more,Cut with scissors/knife,,,Refrigerator/Cooler,Plastic,,36,No,None,,,,Yes,It is verbally communicated at the point of sale,None of these,,Yes,"Employee Food Safety Training,Cleaning,Water Testing,Standard Operating Procedures","Employee Food Safety Training,Cleaning,Water Testing,Standard Operating Procedures",,Masters degree,"Informally from other growers,Books or magazines","Informally from other growers,Books or magazines",,Yes,"Produce Safety Alliance,Other","Produce Safety Alliance,GAP Audit",Gaps 
11/13/2018 21:28,11/13/2018 21:35,IP Address,107.77.233.197,100,418,TRUE,11/13/2018 21:35,R_r2ehQRufNGDhtex,,I would like to proceed with the survey.,Yes,,,No,2,2,29577,2018,$5000 - $9999,None of these.,,1020 trays/flats,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, I only grow microgreens.",,,,,Trays on stacked shelves,Indoors- residential,Yes,0,72,40,,,,,,,,Yes,,"Organic soil,Peat moss","Perlite,Vermiculite,Pumic",Worm castings,"Peat Moss,Perlite,Pumice,Organic soil,Vermiculite,Worm castings","Peat Moss,Perlite,Pumice,Organic soil,Vermiculite,Worm castings",,,,,,,,,,,We compost it.,,No,No testing,0,,,"Bottom watering or drip irrigation
(Water does not touch microgreens)",Municipal water,,No,Untreated,,No,No testing,,Room temperature,Yes. List varieties soaked.,"Pea, sunflower ",Yes,Hydrogen peroxide,,Yes,"Before handling seeds,Before watering,Before harvesting,Before packaging,At random times",Yes,Disposable,"While harvesting,While packaging",Daily or more,Daily or more,Daily or more,Once a week,Cut with scissors/knife,,,Refrigerator/Cooler,Biodegradable plastic,,8,No,None,,,,Yes,"It's written on the label,It is verbally communicated at the point of sale",None of these,,No,Cleaning,Cleaning,,Some college,"Internet (websites or videos),Informally from other growers","Internet (websites or videos),Informally from other growers",,No,No food safety training,No food safety training,
11/13/2018 22:11,11/13/2018 22:18,IP Address,50.81.187.195,100,423,TRUE,11/13/2018 22:18,R_2EGkvnW9S8rOqXz,,I would like to proceed with the survey.,Yes,,,Yes,,,52732,2018,Less than $5000,None of these.,,pounds,,5,"Sunflower,Pea Shoots,Radish,Kale,Arugula",1,2,,3,,,,,,4,,,,5,,,,,,,,,,,,,,,,,,,,Other plants or crops,Vegetables eaten raw (such as lettuce),,,,Trays on stacked shelves,Indoors- residential,Yes,40,70,60,,,,,,,,No,No,Organic soil,none,none,Organic soil,,,"Soil blend, organic",,,,,,,,,We compost it.,,No,No testing,0,,,"Overhead watering
(Water touches microgreens.)",Municipal water,,No,Untreated,,No,No testing,,Room temperature,Yes. List varieties soaked.,Sunflower/pea,Yes,Bleach (sodium hypochlorite),,Yes,"Before handling seeds,Before harvesting,Before packaging",No,,,Daily or more,Once a week,Once a week,Once a week,Cut with scissors/knife,,,Refrigerator/Cooler,Plastic,,24,Yes,Sunflower,sunflower,,,Yes,It's written on the label,None of these,,No,No routine documentation,No routine documentation,,Some college,"Internet (websites or videos),Workshop or class","Internet (websites or videos),Workshop or class",,Yes,National Restaurant Association ServSafe Course / Certification,National Restaurant Association ServSafe Course / Certification,
11/13/2018 22:53,11/13/2018 23:06,IP Address,172.113.68.102,100,809,TRUE,11/13/2018 23:06,R_1mrW2l902VY4F8T,,I would like to proceed with the survey.,Yes,,,Yes,,,92532,2018,Prefer Not to Answer,None of these.,,pounds,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other plants or crops,Vegetables eaten raw (such as lettuce),,,,Trays on stacked shelves,Indoors- residential,No,,,,,,,,,,,Yes,,"Coco coir,Organic soil",,,"Coco Coir,Organic soil","Coco Coir,Organic soil",,,,,,,,,,,We reuse it to grow other plants.,,No,No testing,0,,,"Overhead watering
(Water touches microgreens.)",Greywater,,No,Untreated,,I do not know.,Testing Unknown,,Refrigerator or cooler,No,,No,,,Yes,"Before handling seeds,Before harvesting,Before packaging",Yes,,All of these,2-4 times a week,2-4 times a week,2-4 times a week,2-4 times a week,Cut with scissors/knife,,,Refrigerator/Cooler,Plastic,,,Yes,All varieties - not specified,All,,,Yes,,best by,3,No,,,,Some college,"Internet (websites or videos),Social media groups","Internet (websites or videos),Social media groups",,No,No food safety training,No food safety training,
11/14/2018 0:15,11/14/2018 0:17,IP Address,94.66.58.61,100,69,TRUE,11/14/2018 0:17,R_BYsibg5eZlQXLzz,,I would like to proceed with the survey.,No,greece,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/2018 2:36,11/14/2018 2:36,IP Address,172.218.210.213,100,23,TRUE,11/14/2018 2:36,R_1dEM2b8uCnPT3Ts,,I would like to proceed with the survey.,No,Canada,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/2018 5:17,11/14/2018 5:26,IP Address,108.196.108.55,97,542,FALSE,11/21/2018 5:26,R_2wzg2uOMKYJLozS,,I would like to proceed with the survey.,Yes,,,Yes,,,33401,2018,$25000 - $49999,None of these.,,1020 trays/flats,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, I only grow microgreens.",,,,,Trays on stacked shelves,Indoors- commercial,Yes,65,68,0,,,,,,,,No,Yes,Hemp,none,none,Hemp,Hemp,,,,,,,,,,,It is recycled.,,No,No testing,0,,,"Bottom watering or drip irrigation
(Water does not touch microgreens)",Municipal water,,No,Untreated,,No,No testing,,Refrigerator or cooler,Yes. List varieties soaked.,"Peas
Sunflowers
Nastrium 
",Yes,Hydrogen peroxide,,Yes,"Before handling seeds,Before watering,Before harvesting,Before packaging,At random times",Yes,Disposable,"While preparing growth media or soil,While handling seeds,While harvesting,While packaging,While selling to customers",2-4 times a week,2-4 times a week,2-4 times a week,2-4 times a week,Living Tray,,Refrigerator/Cooler,,,,0,No,None,,,,Yes,"It's written on the label,It is verbally communicated at the point of sale",best by,Self testing ,No,No routine documentation,No routine documentation,,Some college,"Internet (websites or videos),Social media groups","Internet (websites or videos),Social media groups",,,,,
11/14/2018 5:43,11/14/2018 5:44,IP Address,210.185.166.32,15,29,FALSE,11/21/2018 5:44,R_1isKSnWaT75QTY1,,I would like to proceed with the survey.,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/2018 6:07,11/14/2018 6:21,IP Address,97.81.24.127,100,813,TRUE,11/14/2018 6:21,R_1hQBl6irs7PSAq9,,I would like to proceed with the survey.,No,Us,Yes,Yes,,,37774,2017,Less than $5000,None of these.,,1020 trays/flats,,10,"Radish,Pea Shoots,Sunflower,Other",3,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,"No, I only grow microgreens.",,,,,Trays on stacked shelves,Climate controlled greenhouse or hoophouse,Yes,50,72,0,,,,,,,,Yes,,Peat moss,Perlite,none,"Peat Moss,Perlite","Peat Moss,Perlite",,,,,,,,,,,We compost it.,,I don't know.,Unknown if tested,0,,,"Overhead watering
(Water touches microgreens.)",Municipal water,,No,Untreated,,Yes,Once per year,Once per year,Room temperature,Yes. List varieties soaked.,Sun flower.  Pea shoots,Yes,Hydrogen peroxide,,Yes,"Before handling seeds,Before watering,Before harvesting,Before packaging,At random times",Yes,Disposable,"While harvesting,While packaging,While selling to customers",Daily or more,Daily or more,Once a week,Daily or more,"Cut with scissors/knife,Living Tray",,Room temperature,Refrigerator/Cooler,Plastic,,1,No,None,,,,Yes,It is verbally communicated at the point of sale,None of these,,No,"Water Testing,Soil or Growth Media Testing,Standard Operating Procedures","Water Testing,Soil or Growth Media Testing,Standard Operating Procedures",,Some college,"Internet (websites or videos),Social media groups","Internet (websites or videos),Social media groups",,Yes,"On-the-job training,National Restaurant Association ServSafe Course / Certification","On-the-job training,National Restaurant Association ServSafe Course / Certification",
11/14/2018 6:27,11/14/2018 7:11,IP Address,216.47.34.39,100,2615,TRUE,11/14/2018 7:11,R_2Phx0PijvuMAFqx,,I would like to proceed with the survey.,Yes,,,No,4,3,55992,2016,$10000 - $24999,Other,Minnesota Grown licensing,pounds,,,"Sunflower,Pea Shoots,Mustard,Broccoli,Kale",1,2,,,,,,,,5,,3,,,,,4,,,,,,,,,,,,,,,,,Other plants or crops,Vegetables eaten raw (such as lettuce),,,,Trays on stacked shelves,Indoors- residential,Yes,60,75,0,,,,,,,,No,Yes,"Conventional soil,Sphagnum peat","Perlite,Vermiculite",none,"Perlite,Conventional soil,Sphagnum peat,Vermiculite","Perlite,Conventional soil,Sphagnum peat,Vermiculite",,,,,,,,,,,Other,Re purposed to outdoor gardens ,No,No testing,0,,,"Bottom watering or drip irrigation
(Water does not touch microgreens)",Well/Groundwater,,No,Untreated,,Yes,Once per year,Once per year,Room temperature,No,,No,,,Yes,"Before handling seeds,Before harvesting,Before packaging,At random times",Yes,Disposable,"While preparing growth media or soil,While handling seeds,While harvesting,While packaging,While selling to customers",Daily or more,Daily or more,Once a week,Daily or more,Cut with scissors/knife,,,Refrigerator/Cooler,Other,"Large Plastic reusable tubs prepackaged for sale. Sold in recycled PET food grade plastic containers, also recyclable post consumer use. ",24,Yes,"Sunflower,Broccoli,Cabbage,Kale,Amaranth,Mustard,Arugula,Radish","sunflower, broccoli, cabbage, kale, amaranth,  mustards, arugula, radish",,,Yes,"It's written on the label,It is verbally communicated at the point of sale,It's on a flyer,It's on our website",use by,7 to 10 days at purchase. 8 to 10 days from pack date.  ,Yes,"Employee Food Safety Training,Other","Employee Food Safety Training, Standard Operating Procedures, Shipping and/or Recieving, Sales ","Plant and harvest dates, harvest yield, packaging date, order and sale dates ",Bachelors degree,"Internet (websites or videos),Informally from other growers","Internet (websites or videos),Informally from other growers",,Yes,"On-the-job training,A lecture-based training at work,Other","On-the-job training,A lecture-based training at work,Another training course",FSMA for Garden and farm business production 
11/14/2018 8:22,11/14/2018 8:23,IP Address,77.136.204.169,100,81,TRUE,11/14/2018 8:23,R_4OYChv0AOjF8vD3,,I would like to proceed with the survey.,No,France,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
